Comment,Time,Polarity,Sentiment,Subjectivity,Offensive?,Emotion
We CANNOT allow the minority of this country to DICTATE their outdated ideals onto the rest of us. PERIOD!!!!!!'WAKE UP PROGRESSIVES!!!'GET ACTIVATED!!!!,"2022-04-17
11:05:27",0.3187,positive,0.6333333333333334,No,neutral
So in the land of the free... women are not free to choose what they do with their own life or body. So much for the land of the free!!😒🙄,"2022-04-17
11:03:07",0.6686,positive,0.7000000000000001,Yes,admiration
They'll end up jailing women having periods next.,"2022-04-17
10:49:41",0.0,neutral,0.0,No,admiration
"The woman should sue the State of Texas. This is so dark ages stupid, I am so near speechless out  of anger!!! How dare a State decide what a woman does with her OWN body!!!!","2022-04-17
10:38:26",-0.8602,negative,0.6,Yes,anger
Get rosaries away from ovaries.,"2022-04-17
10:34:46",0.0,neutral,0.0,No,neutral
The thing is folks we've been here before and it turned out badly then as it will again.'F Republicans and F religion and it's zealots.,"2022-04-17
09:56:25",-0.5994,negative,0.6666666666666666,Yes,neutral
Maybe ask Putin to have Texas as part of Russia? They’re idiots too.,"2022-04-17
09:51:28",-0.8,negative,0.8,No,anger
"This is profoundly disgusting. As my 95 year old great grandmother said 30 years ago..”laws don’t ban abortions, they just ban safe, legal abortions for women who don’t have rich families.” 'Another thing she told me was “a working man who votes for a republican is the same as a slave voting for his master.” Great Grandma Bertie was a wicked sharp woman and I am so proud that she got to meet my children, her great great grandchildren. She was such a remarkable person, I miss her terribly.","2022-04-17
09:28:45",0.9299,positive,0.6516666666666667,Yes,admiration
This is like the handmaids Tale! Horrifying. What happens to the man who inseminated the woman?,"2022-04-17
09:27:36",-0.3595,negative,1.0,No,love
What a backward little hole Texas really is.,"2022-04-17
08:55:30",0.0062500000000000056,neutral,0.35,No,neutral
Has Texas gone back to living in the dark ages,"2022-04-17
08:41:19",-0.075,negative,0.2,Yes,neutral
How do you murder something that has never drew breath?,"2022-04-17
08:04:01",-0.6908,negative,0.0,Yes,neutral
Wonder how far along in pregnancy it was. I mean at a certain point it sure is murder (unless complications such as birth defect detected etc) but I'm no expert at what stage that is.,"2022-04-17
08:01:26",-0.631,negative,0.729563492063492,Yes,neutral
Men telling women what to do with their bodies.......UGH.....it makes me furious! Screw Texas!,"2022-04-17
07:49:51",-0.6892,negative,0.0,No,neutral
PUNISHMENT!!!!? WTF????,"2022-04-17
07:44:33",-0.8787,negative,1.0,No,anger
Well you Texicans are very frightened of women aren’t you?  This is worthy of the Taliban!,"2022-04-17
07:42:47",0.273,positive,0.65,No,neutral
America is sliding into the dark ages,"2022-04-17
07:34:45",-0.15,negative,0.4,Yes,neutral
"I am so grateful to be old and not a sexually active young woman because if I got pregnant and abortion was not legal, I absolutely would have used a coat hanger on myself because NO ONE was going to make me have a baby I  DID NOT WANT.  That being said, I think 20 weeks is WAY too late to have an abortion.  That is halfway through the pregnancy.  I think a cutoff of 8 weeks is more than enough time for the woman to decide whether she wants to have an abortion or not.","2022-04-17
07:33:38",-0.3526,negative,0.45,Yes,annoyance
Abortion is Murder . The lefties always fighting for criminals and illegals but F the unborn child. Twisted mental state of the left in full display.,"2022-04-17
07:26:46",-0.714,negative,0.4375,Yes,neutral
"David, your three points near the end, are well and fine. But isn’t it clear that over riding all of this, is that religion is using the GOP (or what’s left of it) as a gateway to theocratic rule, as much, if not more than the gop are using the evangelicals for their gains. Autocracy or theocracy. Flip a coin.","2022-04-17
07:18:36",0.7845,positive,0.33055555555555555,Yes,caring
That'll teach her to live in a red state.,"2022-04-17
06:55:14",0.06818181818181818,positive,0.25,Yes,neutral
"yeah, trump doesn't like kids, not even his own, he only likes himself","2022-04-17
06:54:44",0.4386,positive,1.0,Yes,gratitude
Good. She should be. She killed another human being.,"2022-04-17
06:35:35",-0.3818,negative,0.23333333333333336,No,anger
"They are coming after gay rights too!  They want to over turn same-sex marriage.  Can local city municipalities overrule State Legislatures in Republican states that might find a way to ban same-sex marriage?  Where are there going to be safe, affordable cities to live for same-sex couples that will uphold their marriages?  I would like to know the answers to these questions.  I already know New York City is wanting gays to live there, but it just is not affordable to some of us.  Same goes for cities in California and Hawaii.","2022-04-17
06:22:22",0.2964,positive,0.3804112554112554,Yes,neutral
"Yeah, and the Pro-life freaks wanted her to be executed.","2022-04-17
06:13:17",0.2023,positive,0.0,Yes,neutral
Insanity!,"2022-04-17
06:12:52",-0.6114,negative,0.0,No,neutral
Funny how the republicants desperately want a fetus to beborn just to be gunned down or live miserably for a few decades as a coporate slave.,"2022-04-17
06:06:25",-0.3612,negative,0.6481481481481481,Yes,amusement
"Amazing. In Texas, a man shot and killed an unarmed man because he was trespassing and did not even get a fine. So, according to Texas, once the baby is born, one can shoot it","2022-04-17
06:04:59",-0.3182,negative,0.4666666666666666,No,admiration
"Lady's we need to take control,  maybe being fix,  or take brith control, or be come a brithing machine , or just give it up to state let them take care of the kid's","2022-04-17
06:00:07",0.4939,positive,0.0,Yes,caring
The same thing goes for guns.  Banning guns won’t stop gun violence.  It’ll just make sure that the violence is committed with illegal guns.,"2022-04-17
05:51:37",-0.9186,negative,0.5046296296296297,Yes,neutral
"How many abortions has tRump paid for, I wonder🤔 Is Abbott going to adopt all the unwanted children ⁉️⁉️⁉️⁉️⁉️","2022-04-17
05:28:16",-0.0516,negative,0.5,Yes,annoyance
OUTRAGIOUS❗️ I’m 81 ' made as H@ll.  I can’t even think straight to type this.  We worked hard to have the rights to our own bodies and these pigs in the south are destroying all that work.  SHAME ON TEXAS ' OKLAHOMA.  THEY SHOULD PUT THOSE MEN IN PRISON NOT THAT POOR WOMAN.,"2022-04-17
05:24:58",-0.8347,negative,0.5083333333333333,No,embarrassment
"RICH WOMEN in AMERICA will always have a choice. Our medical system is ridiculous. The treatment of women on all levels in American society, is so backwards…sexist, misogynist….sad, sad, sad! Religion does not belong in politics or the LAW of the LAND. If you don’t want to get an abortion…then fine, don’t get one! NOBODY LIKES abortions but it needs to be a medical choice between the woman and her physician…pure and simple ~","2022-04-17
05:20:59",0.2698,positive,0.5119047619047619,Yes,curiosity
If enough Republicans gain power for a long enough time America would look exactly like Putins Russia No doubt about it this is just the tip of the iceberg unfortunately,"2022-04-17
05:19:17",0.6818,positive,0.53,Yes,neutral
Arrest the DA ' Abbot for human rights abuses.,"2022-04-17
05:18:35",-0.7184,negative,0.05,No,neutral
This is ridiculous! But if it did go to trial they should have to prove that she was over six weeks pregnant.,"2022-04-17
05:01:24",-0.2598,negative,0.75,No,anger
"You were born in Argentina, and find hitlers policy’s not so bad.","2022-04-17
04:52:57",0.5549,positive,0.6666666666666666,Yes,approval
How about castration for all men who participate in an unplanned conception?,"2022-04-17
04:46:18",0.0,neutral,0.0,No,disapproval
and what is the punishment for the FATHER????  It is always the woman who must suffer.,"2022-04-17
04:46:11",-0.8253,negative,0.0,No,neutral
"This is absurd, and it's all smoke and mirrors, so they can keep their actual agenda quiet.....","2022-04-17
04:44:36",-0.16666666666666666,negative,0.4777777777777778,Yes,neutral
How far along was this woman?,"2022-04-17
04:43:03",0.1,positive,1.0,No,neutral
He never mentioned the industrial vacuum that was used 🤔,"2022-04-17
04:42:13",-0.008333333333333333,neutral,0.0,Yes,neutral
What does this woman have to do with Trump?,"2022-04-17
04:40:29",0.0,neutral,0.0,No,neutral
Well welcome to Texastan,"2022-04-17
04:40:25",0.6249,positive,0.9,No,gratitude
"Yet from what I understand, they haven't put any plans in place for the over flow of newborns they are going to have, they already have an abundance of homeless kids sitting on the tax payers dime being warehoused and red hats could give a 💩about those kids.'Chemical abortives are gonna come intoplay shortly, what are they gonna do with all these young women sitting in jail with a bail that far exceeds a bail for a rapist (oh Abbott, yes you have men who rape! Ignorant FUCK) exceeds bail for possession of kid porn, exceeds bail for some murders...'Texas, you don't live in a bubble, this is gonna bite you!","2022-04-17
04:39:28",-0.9415,negative,0.39999999999999997,Yes,annoyance
If this isn't murder what is,"2022-04-17
04:36:19",0.5773,positive,0.0,No,neutral
I just heard on the news that Colorado has seen a 40% increase in women traveling here from Texas for an abortion.,"2022-04-17
04:34:48",0.3182,positive,0.0,Yes,curiosity
Sisters we worked hard to get roe v wade!!!   Darn it.. now lets not let our work go in vain..'Darn it all!!!,"2022-04-17
04:30:54",-0.3753,negative,0.5416666666666666,No,admiration
Is this a new one? I thought that charge had already been overturned.,"2022-04-17
04:30:16",0.13636363636363635,positive,0.45454545454545453,No,annoyance
Yep... remember history or it will repeat itself!!!  And condemned to repeat it!,"2022-04-17
04:29:16",-0.4344,negative,0.0,Yes,approval
This just so messed up … it’s like we’re back in the 50’s but worse… what drives me crazy is she didn’t get pregnant all by herself.. so if they are going to punish a woman a man should be just as responsible and have the same punishment.. First I can’t even believe I have to even say this…🤦🏽‍♀️🤦🏽‍♀️  I have never understood why a man has the right to tell a woman what she can or can not do with her body.. Maybe the punishment for a man is to have a mandatory vasectomy as well as the same punishment… I don’t think people understand the decision to have an abortion has such a psychological impact on a woman for life.. Men well they seem to have the right to be Johnny Apple seed… 🙇‍♀️🙇‍♀️🙇‍♀️😞,"2022-04-17
04:29:08",-0.9604,negative,0.3822510822510823,No,neutral
"As a paediatric specialist who first began in practice in the early 70s, I well remember the traumas my ER colleagues had to treat each day from badly attempted abortions. I guess the shares in wire coathanger companies will soar on Wall St on Monday! I have never, and will never, carry out an abortion. The idea is anathema to me as a Christian, but to criminalise it and indict women who feel obliged by circumstances to seek one, is even more unforgiveable. Of our six children, four are adopted (as is one grandson). I would have more respect for your US erzatz Christians if they partnered with mothers who cannot afford babies, supported them financially during pregnancy, and then adopted the newborn.","2022-04-17
04:28:34",0.4095,positive,0.32857142857142857,Yes,anger
Sharia Law is here people. Brought to you exclusively by republicans.,"2022-04-17
04:17:09",0.0,neutral,0.0,No,neutral
"My point exactly. How about lower costs of child birth and diapers, Enfamil, childcare. It's a freaking racket.","2022-04-17
04:16:39",-0.6124,negative,0.25,Yes,approval
As long as contraception is freely made available in Texas there will be a dramatic decrease in unintended pregnancies resulting in abortions. My heart goes out to that poor 26 y o woman. I hope that she will be OK after such traumatic treatment by the Law authorities.,"2022-04-17
04:14:25",0.7297,positive,0.5428571428571429,Yes,optimism
From Europe: Out of date : charges against her were dropped and now she is advised of suing the hospital for violation of HIPAA  laws.,"2022-04-17
04:09:53",-0.7506,negative,0.0,No,neutral
Donald Trump b4 being the Republican. Nominee saw church as a way to kill a Sunday morning till the social clubs were open,"2022-04-17
04:09:02",-0.6908,negative,0.2833333333333333,Yes,anger
"The thing that needs to abolished is religion, or at least religions grasp on government!","2022-04-17
04:07:20",-0.375,negative,0.4,Yes,neutral
"OH GOOD GOD!  So, I’m assuming the state of TEXAS has volunteered to support the mother and her child  financially until the kid is 18?","2022-04-17
04:01:13",0.8576,positive,0.30000000000000004,Yes,neutral
"Trump liking a strange kid is hard to believe considering he doesn’t even like his own. He doesn’t like Ivanka, he’s in lust over her. He’s a very sick SOB.''The “Christian” right believe women deserve to be punished because she lured Adam into sin and, therefore, all women share that behavior. Men must save women from their inherent sinful behavior.","2022-04-17
03:57:31",-0.5984,negative,0.5378968253968254,Yes,neutral
Trump was a Democrat till he ran for president.,"2022-04-17
03:57:22",0.0,neutral,0.0,Yes,neutral
"Again…. How are the men ever held accountable? Let’s get more single moms out there struggling with no help to feed , educate, etc..these children without holding their partners accountable!","2022-04-17
03:47:37",-0.6542,negative,0.35714285714285715,Yes,neutral
"I wonder if they are going to start arresting men for masturbating.... I mean come on folks, those are potential awesome children right? We can let them get away with like 100k bail should be fair? 🙄","2022-04-17
03:45:48",0.8504,positive,0.8246428571428572,Yes,admiration
"If Roe gets overturned, I wonder if it will increase voter turnout in the under 30 age group.","2022-04-17
03:41:32",0.3182,positive,0.0,Yes,surprise
Ridiculous.,"2022-04-17
03:35:20",-0.3612,negative,1.0,No,neutral
Nobody man should control a woman's body...,"2022-04-17
03:31:43",0.0,neutral,0.0,No,neutral
"In 2022 republicans are trying to to take us back to the 1800's!  It's because they're backwards thinkers! They're afraid of losing their Power, they want to go back to a time when only White Men ruled!","2022-04-17
03:19:00",-0.4898,negative,0.38,No,fear
"omg ! my body my choice , if i can not afford to raise the child , refuse to put it in foster care , as there are already way too many children without families in the system as it is , what if it was a rape baby , sorry i wouldn't want the constant reminder of that kind of pain . what if carrying it to term would kill mother , child or both ? this is so screwed up .","2022-04-17
03:18:39",-0.9579,negative,0.6833333333333333,Yes,caring
May KARMA visit each and every one involved in this idiocy.,"2022-04-17
03:15:23",-0.3,negative,0.4,No,neutral
"If they want to start jailing women for miscarrying then they'll have to jail 50% of all women trying for a baby - a full 50% of ALL pregnancies SELF TERMINATE within the first three months. Happened to my mum, my sister, and my sister-in-law.","2022-04-17
03:13:46",0.0772,positive,0.29444444444444445,No,neutral
This is out of date.  Charges were dropped.,"2022-04-17
03:09:17",-0.2732,negative,0.0,No,confusion
"A woman should prepare mentally, emotionally, financially and physically before having a child. Point blank. If a woman isn't prepared, then she shouldn't be 'out and about' around and having UNPROTECTED sex. An abortion is a 'cowards way out'. Put the baby up for adoption.","2022-04-17
03:06:04",-0.5992,negative,0.047619047619047616,Yes,annoyance
"I keep waiting for some kind of political backlash against the insanity of the Republican party, and it just doesn’t happen. It’s depressing.","2022-04-17
03:05:18",-0.5574,negative,0.6333333333333333,Yes,disappointment
Remember when republicans said asking them to wear a mask was a HIPPA violation? Meanwhile it's perfectly okay for republicans to report women for having and exercising control over their own bodies.,"2022-04-17
03:03:03",0.4404,positive,0.75,No,disappointment
Is this a reupload?,"2022-04-17
03:02:56",0.0,neutral,0.0,No,neutral
America is deathly ill,"2022-04-17
03:01:30",0.0,neutral,0.0,No,neutral
Lock her up!,"2022-04-17
03:00:52",0.0,neutral,0.0,No,neutral
Someone needs to start selling RU 486 online and the ladies need to use a VPN,"2022-04-17
03:00:50",0.0,neutral,0.0,Yes,approval
Remember when republicans said this wouldn't be the end result of their agenda????,"2022-04-17
03:00:36",0.0,neutral,0.0,Yes,neutral
"You ever talk about issues anymore or is that like he right treats issues, just a myth? No more healthcare talk, no more corporate greed talk, no more corporate lobbying talk…just nonsense like our government, both parties. Must be fun apologizing for a party that does nothing because they are competing against another party which is just as worthless. Brilliant. Just brilliant.","2022-04-17
02:59:11",0.8262,positive,0.5135714285714286,Yes,disappointment
"👍👍😎✌️ Welcome to nightmare America, “A Handmaid’s Tale.”","2022-04-17
02:57:40",0.7184,positive,0.9,No,gratitude
I’m so glad I don’t live in America. I will never live there. What a backward nutball of a country to be. So glad I live in the UK.,"2022-04-17
02:54:54",0.7997,positive,0.7,No,joy
Why are Republicans so fascinated with the female reproductive system?,"2022-04-17
02:52:16",0.6113,positive,0.16666666666666666,No,disapproval
"AND SO IT BEGINS''We are not supposed to be making laws based on 'invisible sky gods, with magical powers'","2022-04-17
02:45:33",0.5,positive,1.0,Yes,curiosity
Every unwanted pregnancy began WITH A MAN!'Why does no one EVER mention'VASECTOMY! It's so much easier.'If you don't want to be a father GET A VASECTOMY 'They can be reversible.'Men need to be informed.,"2022-04-17
02:26:12",-0.6002,negative,0.2,Yes,optimism
"Prison is BIG MONEY!! People are getting charged to pay for my countless  policies,1","2022-04-17
02:24:22",-0.7256,negative,0.3,No,annoyance
"If you make abortions illegal, people will still get them.''If you make guns illegal, people will still get them.''Leftist brains explode.","2022-04-17
02:20:53",-0.802,negative,0.5333333333333333,No,neutral
"Would someone please get that woman out! Some wealthy Hollywood star, somebody! Come on, a half a million is nothing to the wealthy Americans! Please don't let this travesty continued One More Night. Because one night in jail can be a lifetime!!","2022-04-17
02:20:27",-0.3722,negative,0.5333333333333334,Yes,curiosity
These people are fucking insane I don't even have words,"2022-04-17
02:20:17",-0.4576,negative,1.0,No,anger
"It's TRUE most of these Republicans do not believe in the right to life, they actual condone killing human beings and letting the killers walk away.  These that back them though should demand laws that will also assist the mothers and children they are saving, for now you are forcing a woman to bring forth a being they did not want, because it will impact their lives.  So they will need psychological help and social support, along with medical and financial aide.","2022-04-17
02:20:05",-0.3589,negative,0.20523809523809527,Yes,caring
The next thing Texas will do will is outlaw women going to other states to get abortions.,"2022-04-17
02:19:26",-0.0625,negative,0.1875,Yes,neutral
Texas taxpayer dollars at work.,"2022-04-17
02:17:57",0.0,neutral,0.0,No,neutral
Well when will they lock him up?,"2022-04-17
02:15:29",0.2732,positive,0.0,No,neutral
texass strikes again.,"2022-04-17
02:14:59",-0.3612,negative,0.0,No,neutral
Roe V Wade meant  NO MORE wire hangers...,"2022-04-17
02:14:04",-0.4466,negative,0.5,No,neutral
I thougth the charges were dropped yesterday or the day before.,"2022-04-17
02:02:56",-0.2732,negative,0.0,No,neutral
Jabba the Butthole 45 is a Traitor for his Treason of Jan 6.   Grant him full punishment for Treason.,"2022-04-17
02:01:57",-0.7579,negative,0.55,No,neutral
Abortion is the ending of a life. Period.,"2022-04-17
01:59:36",0.0,neutral,0.0,No,annoyance
"This is terrifying! Abortion may be down in Texas(in theory), but I read somewhere that abortion in surrounding states are up 4500 percent. So there is that. But, who in hell are the District Attorneys that are filing these charges?","2022-04-17
01:59:03",-0.6476,negative,0.6444444444444445,No,fear
Now they’ve gotten their. Psycho wish.  Texas should be pushed into the ocean With Florida off the continental shelf to drown the Gerrymandered legislatures.,"2022-04-17
01:57:57",-0.25,negative,0.0,No,desire
Its TIME TO VOTE OUT ABBOTT,"2022-04-17
01:54:43",0.0,neutral,0.0,No,neutral
"Disgusting, horrible and Medieval; but then again, that's what white male supremacy is all about in Texas. Pathetic like their leader, Abbott, and their god, Trump.","2022-04-17
01:51:31",-0.5106,negative,0.5166666666666667,No,confusion
"Trump become 'pro-life' when told by Steve Bannon that he needed to pro-life in order to get the Evangelical Christian vote. That is why thos totally amoral man got the Evangelical vote. In short, he bought the vote by publicly announcing he was pro-life. That other story is BS at its finest and most dramatic. It is also a lie, which is what pathological liars do. They lie!!!!","2022-04-17
01:50:29",-0.8157,negative,0.37023809523809526,Yes,approval
Get Rid of Abbott!!!!,"2022-04-17
01:48:57",0.0,neutral,0.0,No,neutral
Republicans are evil,"2022-04-17
01:47:37",-0.6597,negative,1.0,No,disapproval
Can we charge Republican politicians with murder for using the death penalty?,"2022-04-17
01:47:07",-0.9118,negative,0.0,No,neutral
They need to remove this law in Texas. This is the choice of the woman’s choice.,"2022-04-17
01:43:42",0.0,neutral,0.0,Yes,neutral
'Simply disgusting',"2022-04-17
01:38:14",-0.5267,negative,1.0,No,disgust
Move out of Texas and boycott it,"2022-04-17
01:35:59",-0.3182,negative,0.0,No,caring
"This is horrific! We’ll be going back to medical ships in international waters to perform abortions. I’m not a person who would ever have had an abortion myself, but I don’t feel I have the right to choose for another woman. This is discrimination. I wonder if there’s a pathway through Human Rights for this.","2022-04-17
01:33:07",-0.4574,negative,0.2726190476190476,Yes,neutral
"This is so regressive, repressive sick and tyrannical...but sadly this is fundamentalism at its worst. '' I guess soon they will start flogging, stoning and crucifying people too!","2022-04-17
01:30:48",-0.9251,negative,0.9523809523809524,No,anger
Or a teenage boy could or should  get a vasectomy and get it reversed when he’s finished going to college and then can support himself and a family then it can be reversed.  Since Abortion would be illegal.  A vasectomy is cheaper then a tubal ligation.,"2022-04-17
01:29:37",-0.2263,negative,0.25,Yes,curiosity
These people are the absolute worst of humanity!,"2022-04-17
01:26:56",-0.6588,negative,0.95,No,disgust
this is sad and disgusting. no man has a right to tell a woman what she can or cannot do with her body. If  I had the money  I would pay her llegal fees,"2022-04-17
01:24:21",-0.8442,negative,0.8452380952380952,Yes,neutral
Hey this should not append … if she gets punish the him should get it too… it s not just her fault … this is still a stupid law .. i can t believe this law … it should not exist,"2022-04-17
01:21:42",-0.6749,negative,1.0,Yes,anger
Back to the fn dark ages in 2022.  This is absolute madness!  What the hell is happening to women's rights.,"2022-04-17
01:21:17",-0.4926,negative,0.43333333333333335,Yes,admiration
It will be interesting when one day a person needs emergency care and like all medical places they ask for your health insurance card even at emergency rooms.  One day a person might show up at the ER and doesn't get treated cause they don’t have insurance or can’t pay the whole cost right there.  I can see that happening like Abortion’s are becoming illegal.  You got to pay to play.,"2022-04-17
01:19:47",0.4019,positive,0.46428571428571425,Yes,confusion
I don't even have to ask if it's a black woman in Texas! Texas is the only state to have voter fraud ' the offender sentenced to five years in prison. She was a black woman too!!,"2022-04-17
01:19:42",-0.8904,negative,0.6222222222222222,No,neutral
Fake  Christians.,"2022-04-17
01:13:07",-0.4767,negative,1.0,No,neutral
Where at in Texas?,"2022-04-17
01:13:07",0.0,neutral,0.0,No,neutral
why do you people want to murder babies so much?,"2022-04-17
01:09:24",-0.6597,negative,0.2,No,neutral
Tha Handmaid’s Tale is coming. Stand up people!,"2022-04-17
01:05:54",0.0,neutral,0.0,No,neutral
"Crap in, Crap out.'Vote republican and crap is what you get.'Just wait until white republican females start getting arrested for murder of their embryo.'Get ready to get higher taxes to feed and house all these new babies being born.","2022-04-17
01:03:41",-0.9201,negative,0.5506493506493507,Yes,curiosity
Absolute worst. They’re the ISIS religious fanatic equivalent of the west. They looooove big government if it’s to control a woman’s body,"2022-04-17
00:59:58",-0.6249,negative,0.6100000000000001,No,anger
When youake abortion legal it give people the right to just have a abortion with no consequences people will be fornicating and there will be dead babies e'Everyday,"2022-04-17
00:59:10",-0.7184,negative,0.43392857142857144,No,neutral
"Unpopular opinion,  I feel like you don't speak on these things. You do allot of 'gotchas ' talk about the characters of fox and those associated with their ideals, but you don't speak on issues that's critical.  So many distractions.  The assult has has gone, turned up, for a while. Abortions,  birth control, voting, employment laws, authoritarian leadership (including local governments control the healthcare narrative) ,  and the current direction of inequality / societal investments are issues to be examined and explained how it affects the bigger picture. I digress though. 🤷🏻‍♀️","2022-04-17
00:57:46",-0.5744,negative,0.44000000000000006,Yes,annoyance
Those ladies will face God some day if they think they won't be sent to he'll there wrong life is precious,"2022-04-17
00:56:55",0.4019,positive,0.95,No,neutral
"They're wasting a life, for a non-life...this country has NEVER been the 'United' States","2022-04-17
00:56:55",-0.6164,negative,0.0,No,neutral
"Abortion, contraceptives, interracial marriages...all being discussed and voted on....in 2022. I feel like we're living in a bad movie.","2022-04-17
00:56:50",-0.25,negative,0.6666666666666666,Yes,sadness
"Do we have a Constitution for a reason ?'No State shall make or enforce any law which shall abridge the privileges or immunities of citizens of the United States'''Constitution of United States of America 1789 (rev. 1992) ''14th Amendment Section 1'All persons born or naturalized in the United States and subject to'the jurisdiction thereof, are citizens of the United States and of'the State wherein they reside. No State shall make or enforce any law'which shall abridge the privileges or immunities of citizens of the'United States; nor shall any State deprive any person of life,'liberty, or property, without due process of law; nor deny to any'person within its jurisdiction the equal protection of the laws.","2022-04-17
00:55:52",0.9541,positive,0.3194444444444444,Yes,neutral
"1 - She didn't get pregnant on her own. No consequences for the father?'2 -Are the people that protest against mask and/ or vaccine mandates, saying the government can't make that choice for them, also upset about the government deciding what a woman can do with her own body?","2022-04-17
00:54:33",-0.7319,negative,0.8333333333333334,No,disappointment
Then wear protection  that simple,"2022-04-17
00:53:21",0.0,neutral,0.35714285714285715,No,neutral
It figures that women are the ones to pay the price for a bunch of men making ridiculous changes to their lives to score points.  Nothing like going back to before 1973.  Fixing things that aren't broken is a waste of everybody's time.  Why don't we just go back to burning women as witches!  Where are all the women who could potentially find themselves in this situation?  Shouldn't all women speaking up and screaming their anger?  Where are the voices of the men?,"2022-04-17
00:51:18",-0.9079,negative,0.37142857142857144,Yes,disappointment
Why do Women get a free get out of responsibility but Men are screwed with a kid they never wanted?,"2022-04-17
00:50:53",-0.4854,negative,0.8,No,admiration
Let's say that the left cave on this issue.  Let them ban abortion and ask for a compromise and a big one.  Like every child born in America must be taken care of for his/her entire life by the government.  If the government says they must live then the government must take responsibility for all needs of everyone that is and was born in America.  That would cost a lot of money so we would need to include a big wealth tax.,"2022-04-17
00:50:43",0.6486,positive,0.265,Yes,disapproval
"Why don`t you talk about Adam Schiff`s best friend and megadonor to Hillary Ed Buck? That sick person was injecting drugs to his young black gay escorts, and at least 2 died. He was sentenced to 30 years just a day ago.  Come on Dave, I thought that you supported black people and gay people. Why are you turning your back on this crime?","2022-04-17
00:50:10",-0.4186,negative,0.44338624338624333,Yes,admiration
I can't wait for Beto to be the next governor of Texas,"2022-04-17
00:49:28",0.0,neutral,0.0,No,neutral
'Freest country on Earth',"2022-04-17
00:48:39",0.3818,positive,0.0,No,neutral
"Oh, here we go, we're back in the 50's!! All the progress women have made in the last 60 years is sliding away!! How did we get to this?? Oh wait, Trump and his minions!! We are definately falling down the rabbit hole!!! Where do men get to make the rules on things like this?? This does not bode well!!! 😱😱😱😱😱","2022-04-17
00:48:38",-0.9803,negative,0.11851851851851852,Yes,neutral
Why would anybody want to move to Texas?? So maybe it is time to leave...,"2022-04-17
00:46:47",0.1179,positive,0.0,No,neutral
The US is so backward!,"2022-04-17
00:44:10",0.0,neutral,0.0,No,neutral
Good ol' Texas Taliban at it again.,"2022-04-17
00:43:41",0.4404,positive,0.6000000000000001,No,admiration
"Abbott wanted to give her the death penalty! How pro life of him! After all the backlash, charges were dropped. I do agree, this poor lady should sue! She's gone thru hell and traumatized for life., PTSD.","2022-04-17
00:41:52",-0.9287,negative,0.6,Yes,approval
Texas also has the highest death penalty.''Pro-life my butt.,"2022-04-17
00:40:23",-0.5994,negative,0.0,No,neutral
"Texas has devolved into a fascist surveillance state. This is not about abortion, it's about power over women and power in general.","2022-04-17
00:39:26",-0.5574,negative,0.5,No,neutral
"Welcome to Gilead! Women, better head for the Canadian border, while you still can.","2022-04-17
00:32:56",0.7345,positive,0.7,No,gratitude
Clearly precedent doesn't seem to mean anything. If a conservative court can reverse Row V Wade can a liberal court reverse the reversal? And if you simply stack the courts through underhanded means to get a bought and paid for outcome why should the court have any weight?,"2022-04-17
00:31:18",0.4696,positive,0.4759920634920635,No,neutral
Texas is s fascist state now,"2022-04-17
00:31:03",-0.5574,negative,0.0,No,neutral
"I'm so sick of 'pro lifers' saying they are pro life. No. They are pro fetus. They don't care what happens after that child is born. If a woman wants an abortion as her only option, forcing her to give birth is NOT going to bode well for that child. And the 'pro lifers' will be the first to cast that child aside.","2022-04-17
00:28:46",-0.7368,negative,0.5726190476190476,Yes,disappointment
stop voting Republican.,"2022-04-17
00:26:55",-0.296,negative,0.0,Yes,neutral
It will be that way nationwide once the Crazy Caucus takes power in 2024. I hope I am gone by then.,"2022-04-17
00:24:58",0.128,positive,0.9,Yes,optimism
"I think one of the biggest steps in stopping this madness is somehow unraveling the great evangelical political cult that has sprung up in America. That's a huge part of why this is such an issue here where it just ISN'T in places like Canada and the UK, even though they also have largely Christian populations, it's not quite as culty and entwined in politics as it is here. The problem is, I have no idea how to take this behemoth down. We know that those who identify with formal religions are shrinking in numbers rapidly especially among the youth, but unfortunately that doesn't seem to be making a difference to the cult. If anything it's growing as they pull their children out of public school to indoctrinate them further, on a full-time basis. Very frightening.","2022-04-17
00:23:25",-0.9039,negative,0.555050505050505,Yes,neutral
"That's unbelievable, America really is becoming a 3rd world country!!","2022-04-17
00:23:20",0.3365,positive,0.6166666666666667,No,confusion
republicans are gross.,"2022-04-17
00:22:28",-0.4767,negative,0.0,No,neutral
Can't even have a miscarriage in peace.,"2022-04-17
00:21:37",0.5423,positive,0.0,No,caring
Well...we knew it was coming....third world bullshit...this is what mesoamerica does....catholic bullshit,"2022-04-17
00:20:57",-0.5859,negative,0.0,No,annoyance
Meanwhile wealthy women will merely fly out of state (or country) to receive the healthcare they need...,"2022-04-17
00:20:29",0.3612,positive,0.95,No,neutral
My grandmother had six children.  She used willow sticks for her abortions.,"2022-04-17
00:20:15",0.0,neutral,0.0,No,neutral
Why is this being released now? The case was dropped or whatever. I thought they went through with the murder charges after all when I saw the title for this video.,"2022-04-17
00:19:25",-0.7783,negative,0.0,No,confusion
This is nucking futs.,"2022-04-17
00:18:10",0.0,neutral,0.0,No,neutral
